time_betw_scan_hours,CA,YM,Class,cluster normalized - 4 clusters,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
802.000,3.000,6.000,1.000,3.000,0.269,0.390,0.782,0.784,0.191,0.086,0.664,0.755,0.669,0.662
1401.000,3.000,6.000,1.000,3.000,0.302,0.438,0.807,0.848,0.431,0.081,0.759,0.653,0.857,0.620
2277.000,3.000,5.000,1.000,3.000,0.278,0.438,0.813,0.728,0.344,0.056,0.490,0.532,0.812,0.676
664.000,3.000,7.000,1.000,3.000,0.288,0.476,0.771,0.818,0.274,0.086,0.755,0.570,0.865,0.676
2533.000,3.000,6.000,1.000,3.000,0.264,0.524,0.822,0.840,0.153,0.086,0.715,0.465,0.647,0.507
1285.000,3.000,7.000,1.000,3.000,0.184,0.552,0.771,0.723,0.241,0.234,0.552,0.282,0.850,0.746
3882.000,3.000,6.000,1.000,3.000,0.259,0.533,0.814,0.850,0.198,0.127,0.750,0.604,0.677,0.704
7174.000,2.430,6.000,1.000,3.000,0.255,0.429,0.793,0.841,0.246,0.066,0.767,0.637,0.744,0.535
1667.000,2.000,6.000,1.000,3.000,0.212,0.438,0.812,0.833,0.278,0.081,0.717,0.424,0.579,0.521
1560.000,3.000,6.000,1.000,3.000,0.307,0.457,0.823,0.838,0.444,0.051,0.709,0.461,0.774,0.592
1320.000,3.000,5.827,1.000,3.000,0.245,0.571,0.749,0.786,0.500,0.157,0.726,0.435,0.782,0.606
1782.000,3.000,6.000,1.000,0.000,0.302,0.448,0.749,0.734,0.506,0.132,0.615,0.794,0.850,0.662
1544.000,3.000,6.000,1.000,3.000,0.226,0.486,0.824,0.864,0.332,0.056,0.764,0.458,0.827,0.676
5145.000,3.000,6.000,1.000,3.000,0.307,0.333,0.769,0.751,0.256,0.142,0.615,0.472,0.835,0.704
1307.000,3.000,6.000,1.000,3.000,0.236,0.495,0.795,0.829,0.193,0.046,0.737,0.437,0.699,0.648
2040.000,3.000,5.889,1.000,3.000,0.193,0.533,0.844,0.846,0.362,0.117,0.691,0.554,0.857,0.620
1666.000,3.000,6.000,1.000,3.000,0.255,0.362,0.742,0.755,0.370,0.025,0.671,0.414,0.835,0.634
1692.000,3.000,6.007,1.000,3.000,0.307,0.514,0.837,0.868,0.230,0.086,0.749,0.629,0.902,0.479
1177.000,2.717,7.000,1.000,3.000,0.292,0.657,0.791,0.839,0.129,0.203,0.768,0.472,0.789,0.563
1357.000,2.638,7.000,1.000,3.000,0.241,0.524,0.804,0.862,0.213,0.081,0.793,0.376,0.880,0.662
1284.000,2.560,7.000,1.000,3.000,0.283,0.514,0.806,0.871,0.258,0.198,0.811,0.454,0.805,0.662
1863.000,2.639,5.715,1.000,3.000,0.288,0.410,0.782,0.777,0.330,0.112,0.651,0.337,0.699,0.634
1606.000,3.000,6.000,1.000,2.000,0.283,0.333,0.648,0.583,0.391,0.213,0.465,0.631,0.857,0.606
3102.000,2.000,6.000,1.000,3.000,0.198,0.590,0.766,0.766,0.205,0.203,0.654,0.527,0.571,0.535
1239.000,3.000,5.920,1.000,3.000,0.236,0.486,0.859,0.899,0.428,0.066,0.778,0.366,0.902,0.662
75.000,3.000,6.000,1.000,1.000,0.208,0.543,0.760,0.732,0.281,0.279,0.591,0.588,0.654,0.394
1513.000,3.000,6.000,1.000,0.000,0.226,0.410,0.780,0.766,0.488,0.107,0.631,0.626,0.812,0.606
7129.000,3.000,6.000,1.000,3.000,0.297,0.448,0.627,0.670,0.399,0.152,0.689,0.543,0.857,0.662
84.000,3.000,7.000,1.000,3.000,0.259,0.762,0.882,0.918,0.346,0.117,0.779,0.583,0.789,0.648
1428.000,3.000,6.000,1.000,3.000,0.302,0.381,0.578,0.620,0.397,0.107,0.667,0.300,0.789,0.620
4629.000,3.000,7.000,1.000,3.000,0.236,0.333,0.694,0.682,0.316,0.178,0.598,0.390,0.820,0.676
82.000,2.621,6.000,1.000,3.000,0.274,0.524,0.804,0.834,0.196,0.147,0.734,0.633,0.782,0.662
2803.000,3.000,6.000,1.000,3.000,0.245,0.390,0.762,0.848,0.313,0.051,0.837,0.548,0.925,0.704
1456.000,3.000,6.000,1.000,3.000,0.236,0.390,0.862,0.881,0.391,0.071,0.735,0.388,0.797,0.577
2831.000,3.000,6.000,1.000,3.000,0.302,0.638,0.812,0.848,0.228,0.020,0.750,0.748,0.827,0.676
1309.000,2.000,6.000,1.000,3.000,0.288,0.429,0.709,0.715,0.241,0.096,0.643,0.509,0.639,0.634
1092.000,3.000,7.000,1.000,3.000,0.264,0.562,0.844,0.850,0.169,0.244,0.697,0.450,0.669,0.676
49.000,3.000,6.000,1.000,3.000,0.226,0.400,0.775,0.795,0.333,0.147,0.699,0.130,0.752,0.606
219.000,3.000,7.000,1.000,3.000,0.250,0.476,0.810,0.855,0.200,0.076,0.768,0.528,0.880,0.704
17227.000,2.000,6.000,1.000,3.000,0.259,0.400,0.795,0.735,0.337,0.076,0.536,0.415,0.872,0.704
1.000,2.000,6.000,1.000,3.000,0.250,0.476,0.798,0.843,0.394,0.005,0.763,0.468,0.857,0.718
486.000,3.000,6.000,1.000,3.000,0.250,0.476,0.804,0.840,0.324,0.112,0.746,0.320,0.872,0.662
337.000,2.000,7.000,1.000,1.000,0.198,0.419,0.754,0.703,0.444,0.228,0.539,0.735,0.489,0.592
1497.000,3.000,6.000,1.000,2.000,0.297,0.400,0.609,0.594,0.302,0.213,0.557,0.579,0.835,0.676
1249.000,2.638,6.000,1.000,3.000,0.292,0.457,0.731,0.727,0.400,0.228,0.630,0.435,0.669,0.521
2645.000,3.000,6.000,1.000,3.000,0.321,0.495,0.739,0.741,0.356,0.122,0.648,0.755,0.895,0.718
5960.000,3.000,6.000,1.000,3.000,0.269,0.543,0.764,0.823,0.155,0.107,0.781,0.589,0.902,0.746
1732.000,3.000,7.000,1.000,3.000,0.288,0.524,0.784,0.827,0.322,0.107,0.754,0.405,0.857,0.662
1632.000,3.000,6.000,1.000,3.000,0.274,0.333,0.793,0.833,0.334,0.168,0.751,0.338,0.774,0.676
1278.000,2.533,6.000,1.000,3.000,0.231,0.486,0.587,0.685,0.173,0.223,0.792,0.232,0.955,0.648
1671.000,3.000,6.000,1.000,1.000,0.231,0.438,0.831,0.823,0.376,0.157,0.663,0.362,0.436,0.296
1155.000,3.000,6.000,1.000,3.000,0.241,0.390,0.769,0.830,0.433,0.071,0.786,0.267,0.932,0.761
44.000,3.000,7.000,1.000,3.000,0.292,0.486,0.787,0.824,0.241,0.107,0.742,0.262,0.895,0.704
2639.000,2.384,6.000,1.000,3.000,0.292,0.533,0.798,0.854,0.251,0.102,0.788,0.554,0.789,0.662
112.000,2.783,6.744,1.000,3.000,0.245,0.438,0.734,0.789,0.275,0.218,0.760,0.591,0.872,0.718
1326.000,2.593,7.000,1.000,3.000,0.278,0.514,0.798,0.837,0.187,0.213,0.751,0.569,0.541,0.704
5342.000,2.659,6.000,1.000,3.000,0.255,0.467,0.797,0.835,0.225,0.091,0.750,0.498,0.902,0.761
207.000,3.000,6.277,1.000,3.000,0.255,0.638,0.782,0.822,0.182,0.102,0.746,0.429,0.767,0.718
83.000,3.000,7.000,1.000,3.000,0.241,0.590,0.814,0.850,0.282,0.127,0.750,0.611,0.662,0.423
1566.000,2.000,6.196,1.000,3.000,0.292,0.590,0.793,0.844,0.294,0.046,0.774,0.308,0.812,0.634
2995.000,2.749,6.000,1.000,3.000,0.259,0.419,0.864,0.844,0.388,0.142,0.651,0.598,0.774,0.592
789.000,3.000,6.000,1.000,3.000,0.198,0.400,0.831,0.873,0.209,0.056,0.769,0.618,0.797,0.676
1628.000,3.000,5.000,1.000,3.000,0.212,0.429,0.724,0.720,0.355,0.142,0.629,0.588,0.692,0.662
1102.000,3.000,6.303,1.000,3.000,0.198,0.467,0.811,0.861,0.182,0.086,0.779,0.477,0.812,0.577
5619.000,2.000,7.000,1.000,2.000,0.325,0.286,0.629,0.619,0.319,0.284,0.576,0.568,0.880,0.704
1040.000,2.527,6.000,1.000,3.000,0.245,0.400,0.809,0.846,0.339,0.107,0.751,0.334,0.654,0.521
1036.000,2.360,6.000,1.000,3.000,0.274,0.514,0.835,0.834,0.356,0.096,0.679,0.394,0.714,0.620
1375.000,3.000,7.000,1.000,3.000,0.269,0.610,0.798,0.818,0.245,0.142,0.708,0.478,0.827,0.620
1549.000,3.000,6.000,1.000,3.000,0.283,0.495,0.869,0.888,0.235,0.112,0.737,0.542,0.850,0.662
1448.000,3.000,6.000,1.000,3.000,0.297,0.438,0.844,0.869,0.333,0.030,0.740,0.783,0.707,0.493
946.000,2.394,6.000,1.000,3.000,0.264,0.600,0.773,0.775,0.224,0.127,0.660,0.842,0.729,0.620
186.000,3.000,6.000,1.000,3.000,0.278,0.457,0.816,0.851,0.380,0.020,0.750,0.651,0.805,0.577
1020.000,2.590,6.000,1.000,3.000,0.311,0.457,0.774,0.819,0.170,0.188,0.753,0.638,0.677,0.634
30.000,3.000,6.000,1.000,3.000,0.255,0.552,0.747,0.773,0.261,0.112,0.701,0.609,0.812,0.620
2459.000,3.000,6.000,1.000,3.000,0.231,0.514,0.791,0.850,0.128,0.091,0.790,0.697,0.767,0.634
1486.000,3.000,7.000,1.000,3.000,0.302,0.514,0.820,0.853,0.202,0.112,0.745,0.590,0.774,0.563
2432.000,2.000,6.000,1.000,3.000,0.156,0.505,0.790,0.831,0.203,0.112,0.751,0.342,0.850,0.620
1245.000,3.000,6.000,1.000,3.000,0.255,0.695,0.806,0.836,0.116,0.228,0.734,0.260,0.737,0.493
1445.000,3.000,6.000,1.000,3.000,0.241,0.533,0.784,0.836,0.328,0.025,0.773,0.594,0.759,0.690
1697.000,3.000,7.000,1.000,3.000,0.189,0.533,0.806,0.887,0.144,0.228,0.845,0.318,0.865,0.662
1636.000,3.000,7.000,1.000,3.000,0.179,0.486,0.802,0.812,0.375,0.198,0.690,0.575,0.677,0.563
1310.000,2.000,6.000,1.000,3.000,0.208,0.619,0.828,0.858,0.250,0.051,0.743,0.634,0.820,0.732
7951.000,3.000,7.000,1.000,3.000,0.269,0.448,0.560,0.606,0.235,0.254,0.668,0.346,0.797,0.662
901.000,2.577,6.000,1.000,3.000,0.175,0.495,0.853,0.863,0.248,0.157,0.710,0.180,0.481,0.437
1311.000,3.000,6.000,1.000,3.000,0.297,0.486,0.853,0.873,0.278,0.036,0.733,0.275,0.797,0.704
1485.000,3.000,6.000,1.000,3.000,0.217,0.533,0.741,0.811,0.242,0.081,0.793,0.397,0.489,0.577
314.000,3.000,6.000,1.000,1.000,0.264,0.486,0.672,0.637,0.314,0.188,0.540,0.586,0.556,0.380
1074.000,3.000,6.000,1.000,3.000,0.269,0.524,0.830,0.851,0.219,0.051,0.724,0.425,0.887,0.563
1602.000,2.963,6.000,1.000,3.000,0.278,0.390,0.744,0.809,0.413,0.152,0.785,0.482,0.902,0.690
1661.000,3.000,6.000,1.000,3.000,0.302,0.667,0.832,0.881,0.156,0.056,0.786,0.368,0.767,0.676
1284.000,3.000,6.000,1.000,3.000,0.241,0.486,0.747,0.761,0.404,0.228,0.675,0.370,0.865,0.690
1868.000,3.000,6.000,1.000,3.000,0.274,0.457,0.833,0.818,0.354,0.066,0.649,0.815,0.842,0.662
2946.000,3.000,6.578,1.000,3.000,0.250,0.533,0.755,0.822,0.254,0.076,0.793,0.397,0.857,0.676
2656.000,3.000,7.000,1.000,3.000,0.283,0.429,0.755,0.753,0.210,0.284,0.646,0.505,0.692,0.606
2967.000,2.575,6.000,1.000,3.000,0.288,0.438,0.793,0.824,0.241,0.086,0.731,0.234,0.556,0.451
1325.000,2.000,7.000,1.000,3.000,0.245,0.667,0.817,0.855,0.203,0.081,0.756,0.466,0.699,0.648
1210.000,3.000,7.000,1.000,3.000,0.160,0.505,0.855,0.838,0.108,0.223,0.654,0.440,0.639,0.493
1023.000,3.000,7.000,1.000,3.000,0.255,0.571,0.775,0.831,0.121,0.147,0.779,0.514,0.722,0.423
2111.000,3.000,5.793,1.000,3.000,0.269,0.438,0.841,0.848,0.236,0.066,0.699,0.427,0.865,0.634
1504.000,3.000,6.000,1.000,3.000,0.264,0.562,0.805,0.839,0.159,0.173,0.743,0.547,0.910,0.676
94.000,3.000,6.000,1.000,3.000,0.236,0.486,0.842,0.845,0.257,0.091,0.690,0.678,0.850,0.662
1119.000,3.000,6.000,1.000,3.000,0.255,0.524,0.791,0.825,0.374,0.046,0.737,0.202,0.767,0.704
118.000,3.000,6.243,1.000,3.000,0.283,0.581,0.806,0.853,0.258,0.056,0.771,0.513,0.692,0.535
3073.000,3.000,6.000,1.000,2.000,0.325,0.343,0.661,0.571,0.431,0.178,0.415,0.413,0.827,0.620
1632.000,3.000,6.000,1.000,3.000,0.259,0.495,0.788,0.863,0.195,0.086,0.824,0.509,0.744,0.704
48.000,2.433,6.000,1.000,3.000,0.259,0.467,0.834,0.824,0.364,0.127,0.660,0.705,0.564,0.479
1750.000,2.808,6.000,1.000,3.000,0.269,0.600,0.833,0.860,0.264,0.122,0.740,0.572,0.759,0.620
2856.000,3.000,6.000,1.000,3.000,0.264,0.429,0.813,0.843,0.355,0.081,0.738,0.756,0.797,0.577
46.000,3.000,6.000,1.000,3.000,0.236,0.419,0.804,0.858,0.276,0.086,0.785,0.695,0.812,0.606
2591.000,3.000,6.391,1.000,3.000,0.175,0.571,0.835,0.882,0.157,0.107,0.785,0.444,0.812,0.479
4858.000,2.000,6.000,1.000,1.000,0.226,0.552,0.771,0.722,0.251,0.310,0.551,0.691,0.564,0.521
930.000,2.643,6.000,1.000,3.000,0.274,0.543,0.833,0.843,0.302,0.061,0.703,0.382,0.797,0.577
2444.000,3.000,6.000,1.000,3.000,0.274,0.600,0.828,0.861,0.226,0.056,0.750,0.254,0.812,0.620
1674.000,2.839,7.089,1.000,3.000,0.274,0.438,0.775,0.776,0.235,0.127,0.660,0.534,0.752,0.521
2453.000,3.000,6.000,1.000,1.000,0.250,0.438,0.800,0.809,0.181,0.279,0.688,0.425,0.579,0.408
1938.000,2.000,5.000,1.000,0.000,0.330,0.324,0.798,0.811,0.472,0.061,0.695,0.237,0.707,0.592
1299.000,2.503,6.000,1.000,1.000,0.241,0.362,0.709,0.650,0.203,0.264,0.503,0.692,0.504,0.366
24.000,3.000,6.000,1.000,3.000,0.316,0.467,0.842,0.848,0.253,0.076,0.698,0.523,0.850,0.676
13455.000,2.383,5.000,1.000,3.000,0.330,0.448,0.647,0.657,0.301,0.137,0.625,0.474,0.759,0.718
2382.000,3.000,6.000,1.000,3.000,0.264,0.562,0.784,0.813,0.311,0.036,0.724,0.718,0.842,0.704
1340.000,2.000,6.000,1.000,3.000,0.255,0.610,0.827,0.846,0.353,0.061,0.721,0.540,0.820,0.732
24.000,3.000,6.000,1.000,3.000,0.250,0.419,0.763,0.705,0.246,0.147,0.529,0.600,0.677,0.521
7399.000,2.000,6.652,1.000,1.000,0.297,0.476,0.598,0.598,0.240,0.305,0.585,0.450,0.466,0.521
1380.000,3.000,6.000,1.000,0.000,0.259,0.400,0.823,0.805,0.487,0.147,0.639,0.662,0.805,0.648
38.000,2.661,7.000,1.000,3.000,0.241,0.476,0.823,0.828,0.302,0.157,0.687,0.358,0.722,0.592
1356.000,3.000,6.000,1.000,3.000,0.259,0.371,0.800,0.850,0.363,0.091,0.773,0.412,0.887,0.690
2926.000,3.000,6.000,1.000,3.000,0.269,0.514,0.809,0.847,0.390,0.025,0.753,0.357,0.857,0.662
4134.000,3.000,7.351,1.000,3.000,0.198,0.590,0.745,0.739,0.126,0.269,0.632,0.262,0.737,0.493
1450.000,3.000,6.000,1.000,3.000,0.278,0.419,0.803,0.861,0.339,0.030,0.793,0.341,0.729,0.535
1439.000,2.690,7.000,1.000,3.000,0.269,0.610,0.886,0.911,0.319,0.122,0.758,0.593,0.586,0.549
2488.000,3.000,6.000,1.000,3.000,0.259,0.495,0.716,0.790,0.202,0.122,0.793,0.378,0.820,0.620
1277.000,3.000,6.000,1.000,3.000,0.236,0.457,0.821,0.808,0.353,0.142,0.648,0.539,0.586,0.676
1083.000,2.000,6.437,1.000,3.000,0.269,0.571,0.764,0.806,0.301,0.112,0.742,0.543,0.729,0.718
1562.000,2.501,6.000,1.000,3.000,0.302,0.552,0.800,0.850,0.391,0.066,0.774,0.398,0.812,0.634
1145.000,3.000,6.000,1.000,0.000,0.245,0.419,0.777,0.787,0.557,0.066,0.679,0.397,0.865,0.606
61.000,3.000,6.000,1.000,0.000,0.269,0.429,0.821,0.797,0.484,0.071,0.625,0.455,0.624,0.662
1251.000,3.000,7.000,1.000,3.000,0.259,0.514,0.835,0.866,0.228,0.056,0.749,0.517,0.744,0.549
1376.000,3.000,6.000,1.000,0.000,0.259,0.324,0.749,0.706,0.481,0.117,0.554,0.425,0.571,0.451
1621.000,3.000,6.000,1.000,3.000,0.259,0.495,0.813,0.859,0.292,0.041,0.773,0.774,0.707,0.662
2996.000,3.000,6.000,1.000,0.000,0.269,0.352,0.626,0.696,0.456,0.173,0.746,0.594,0.932,0.732
1001.000,3.000,7.000,1.000,3.000,0.288,0.467,0.807,0.853,0.193,0.162,0.769,0.706,0.677,0.620
1412.000,2.748,7.000,1.000,3.000,0.241,0.600,0.847,0.862,0.111,0.157,0.718,0.495,0.549,0.437
1065.000,3.000,6.000,1.000,3.000,0.255,0.514,0.786,0.839,0.151,0.152,0.776,0.347,0.782,0.563
2895.000,3.000,6.000,1.000,0.000,0.274,0.467,0.868,0.863,0.534,0.061,0.685,0.300,0.624,0.521
6814.000,3.000,6.000,1.000,3.000,0.274,0.514,0.796,0.831,0.283,0.127,0.742,0.550,0.842,0.676
1132.000,2.641,7.000,1.000,3.000,0.283,0.562,0.851,0.856,0.241,0.173,0.700,0.663,0.767,0.690
2551.000,3.000,7.000,1.000,3.000,0.255,0.676,0.826,0.875,0.119,0.173,0.783,0.330,0.707,0.577
1180.000,2.689,7.089,1.000,3.000,0.283,0.600,0.782,0.829,0.222,0.183,0.762,0.234,0.895,0.704
1155.000,3.000,6.000,1.000,3.000,0.226,0.429,0.764,0.832,0.326,0.107,0.799,0.277,0.917,0.704
1132.000,3.000,6.000,1.000,3.000,0.259,0.610,0.808,0.853,0.149,0.137,0.767,0.588,0.534,0.634
219.000,2.000,6.193,1.000,3.000,0.264,0.648,0.795,0.832,0.299,0.091,0.746,0.340,0.902,0.704
5587.000,3.000,6.543,1.000,3.000,0.297,0.676,0.829,0.863,0.148,0.086,0.753,0.682,0.812,0.676
4170.000,3.000,5.000,1.000,0.000,0.288,0.476,0.837,0.802,0.610,0.030,0.608,0.548,0.925,0.732
2720.000,3.000,6.135,1.000,3.000,0.274,0.381,0.811,0.769,0.363,0.117,0.581,0.631,0.835,0.662
1703.000,2.000,6.000,1.000,3.000,0.250,0.467,0.843,0.901,0.337,0.061,0.809,0.403,0.699,0.690
1423.000,2.000,6.000,1.000,3.000,0.259,0.505,0.716,0.770,0.198,0.147,0.749,0.605,0.850,0.775
1958.000,2.000,6.000,1.000,3.000,0.259,0.571,0.821,0.868,0.313,0.056,0.777,0.467,0.850,0.732
966.000,2.600,6.000,1.000,3.000,0.245,0.448,0.828,0.838,0.343,0.066,0.700,0.319,0.872,0.676
1474.000,3.000,7.000,1.000,1.000,0.264,0.495,0.790,0.837,0.325,0.239,0.764,0.483,0.519,0.296
4059.000,2.000,7.000,1.000,3.000,0.203,0.514,0.701,0.773,0.198,0.244,0.782,0.534,0.805,0.577
4331.000,3.000,7.000,1.000,3.000,0.307,0.676,0.779,0.831,0.148,0.168,0.770,0.433,0.571,0.324
26.000,3.000,6.000,1.000,3.000,0.226,0.495,0.786,0.824,0.298,0.081,0.744,0.316,0.827,0.620
1112.000,3.000,6.000,1.000,3.000,0.274,0.410,0.825,0.841,0.340,0.122,0.713,0.595,0.850,0.620
6241.000,3.000,6.000,1.000,3.000,0.269,0.486,0.755,0.720,0.305,0.076,0.575,0.476,0.820,0.535
925.000,2.440,6.000,1.000,3.000,0.250,0.476,0.835,0.890,0.410,0.086,0.799,0.619,0.654,0.592
4015.000,2.483,7.000,1.000,2.000,0.283,0.467,0.607,0.591,0.381,0.254,0.553,0.746,0.692,0.592
2439.000,3.000,7.000,1.000,3.000,0.283,0.486,0.751,0.807,0.150,0.081,0.768,0.730,0.835,0.662
1236.000,3.000,6.000,1.000,3.000,0.226,0.324,0.754,0.756,0.244,0.208,0.653,0.525,0.789,0.592
4296.000,2.000,6.000,1.000,3.000,0.302,0.457,0.726,0.709,0.268,0.132,0.600,0.414,0.812,0.620
5790.000,2.671,5.000,1.000,3.000,0.302,0.381,0.798,0.810,0.443,0.036,0.691,0.599,0.962,0.761
1867.000,3.000,6.000,1.000,3.000,0.250,0.457,0.802,0.762,0.222,0.223,0.584,0.612,0.857,0.704
4118.000,3.000,5.850,1.000,3.000,0.245,0.524,0.844,0.863,0.264,0.030,0.726,0.545,0.759,0.606
1578.000,2.713,6.000,1.000,3.000,0.236,0.600,0.828,0.810,0.327,0.173,0.641,0.569,0.759,0.606
1165.000,3.000,7.000,1.000,3.000,0.278,0.429,0.769,0.819,0.318,0.056,0.762,0.728,0.752,0.577
1748.000,2.542,6.000,1.000,3.000,0.297,0.438,0.777,0.819,0.344,0.107,0.749,0.479,0.759,0.535
1822.000,3.000,6.000,1.000,3.000,0.278,0.505,0.829,0.886,0.262,0.122,0.802,0.246,0.895,0.704
1303.000,2.000,5.000,1.000,0.000,0.269,0.390,0.777,0.863,0.511,0.071,0.843,0.289,0.902,0.704
5385.000,3.000,6.000,1.000,3.000,0.222,0.495,0.795,0.825,0.189,0.061,0.731,0.516,0.662,0.451
42.000,3.000,6.000,1.000,3.000,0.264,0.410,0.745,0.753,0.269,0.066,0.663,0.769,0.662,0.690
992.000,2.660,6.928,1.000,3.000,0.292,0.457,0.760,0.711,0.304,0.269,0.545,0.529,0.729,0.676
1401.000,2.000,6.000,1.000,0.000,0.288,0.343,0.779,0.697,0.609,0.102,0.484,0.491,0.662,0.592
2490.000,3.000,6.000,1.000,3.000,0.297,0.562,0.807,0.805,0.351,0.076,0.666,0.748,0.857,0.676
5838.000,2.477,6.000,1.000,3.000,0.255,0.457,0.780,0.826,0.456,0.046,0.758,0.221,0.910,0.690
1273.000,2.495,5.000,1.000,3.000,0.302,0.495,0.816,0.857,0.297,0.015,0.762,0.209,0.797,0.676
514.000,2.000,6.000,1.000,3.000,0.283,0.419,0.815,0.811,0.326,0.157,0.664,0.909,0.910,0.718
2803.000,3.000,5.996,1.000,1.000,0.217,0.419,0.778,0.748,0.279,0.249,0.593,0.747,0.353,0.437
2788.000,3.000,7.000,1.000,3.000,0.208,0.581,0.793,0.836,0.169,0.107,0.756,0.307,0.797,0.549
2007.000,3.000,6.000,1.000,3.000,0.269,0.505,0.806,0.854,0.249,0.096,0.773,0.476,0.767,0.521
140.000,3.000,7.000,1.000,3.000,0.311,0.543,0.733,0.741,0.159,0.264,0.659,0.780,0.895,0.563
5835.000,3.000,6.000,1.000,0.000,0.269,0.419,0.682,0.702,0.450,0.107,0.663,0.283,0.910,0.676
1565.000,3.000,7.000,1.000,3.000,0.241,0.514,0.777,0.823,0.137,0.239,0.758,0.591,0.737,0.577
3529.000,3.000,7.000,1.000,3.000,0.321,0.400,0.738,0.739,0.260,0.132,0.643,0.650,0.947,0.732
1191.000,3.000,6.000,1.000,3.000,0.288,0.629,0.852,0.862,0.154,0.066,0.709,0.679,0.857,0.648
1318.000,2.491,6.000,1.000,1.000,0.302,0.343,0.745,0.719,0.391,0.137,0.589,0.506,0.504,0.507
5262.000,3.000,6.000,1.000,3.000,0.269,0.467,0.816,0.844,0.209,0.036,0.735,0.505,0.842,0.606
7327.000,2.000,6.000,1.000,3.000,0.307,0.486,0.806,0.840,0.276,0.056,0.743,0.677,0.805,0.620
1.000,3.000,6.000,1.000,2.000,0.325,0.495,0.649,0.615,0.200,0.279,0.534,0.759,0.880,0.563
7158.000,3.000,6.000,1.000,3.000,0.278,0.457,0.725,0.769,0.291,0.183,0.730,0.401,0.842,0.648
1256.000,2.000,6.000,1.000,3.000,0.311,0.533,0.798,0.822,0.200,0.096,0.718,0.754,0.850,0.746
2976.000,3.000,6.000,1.000,3.000,0.259,0.438,0.798,0.847,0.423,0.041,0.773,0.321,0.805,0.606
478.000,3.000,7.000,1.000,1.000,0.208,0.676,0.820,0.810,0.336,0.208,0.654,0.419,0.429,0.437
1027.000,2.711,6.000,1.000,3.000,0.278,0.514,0.763,0.821,0.169,0.112,0.777,0.414,0.669,0.662
560.000,3.000,6.000,1.000,0.000,0.278,0.371,0.835,0.880,0.620,0.041,0.780,0.695,0.902,0.746
1270.000,3.000,6.000,1.000,3.000,0.325,0.657,0.857,0.914,0.177,0.147,0.815,0.630,0.865,0.732
639.000,2.000,6.000,1.000,3.000,0.193,0.467,0.820,0.850,0.388,0.091,0.740,0.472,0.805,0.648
1782.000,3.000,7.000,1.000,3.000,0.283,0.590,0.806,0.843,0.161,0.142,0.751,0.239,0.850,0.662
5889.000,3.000,6.403,1.000,3.000,0.226,0.457,0.840,0.882,0.110,0.198,0.774,0.887,0.669,0.592
1515.000,3.000,6.000,1.000,1.000,0.259,0.419,0.795,0.775,0.419,0.152,0.623,0.407,0.383,0.394
5773.000,2.000,6.000,1.000,3.000,0.274,0.467,0.822,0.846,0.239,0.061,0.730,0.241,0.767,0.592
4439.000,3.000,7.000,1.000,0.000,0.250,0.495,0.763,0.782,0.518,0.147,0.692,0.317,0.880,0.634
3008.000,2.000,7.000,1.000,3.000,0.241,0.495,0.817,0.855,0.241,0.147,0.756,0.456,0.820,0.577
335.000,3.000,6.000,1.000,3.000,0.269,0.495,0.831,0.840,0.298,0.025,0.698,0.816,0.872,0.676
1477.000,3.000,6.000,1.000,3.000,0.283,0.410,0.811,0.835,0.153,0.168,0.725,0.351,0.602,0.577
1834.000,2.000,7.000,1.000,3.000,0.236,0.524,0.815,0.843,0.244,0.178,0.734,0.652,0.729,0.507
42.000,3.000,6.000,1.000,3.000,0.250,0.581,0.815,0.836,0.196,0.132,0.721,0.632,0.556,0.507
642.000,2.000,6.000,1.000,3.000,0.250,0.514,0.784,0.804,0.218,0.168,0.704,0.441,0.797,0.662
2555.000,2.000,6.000,1.000,3.000,0.217,0.648,0.867,0.862,0.485,0.061,0.684,0.650,0.609,0.493
7252.000,2.000,5.000,1.000,0.000,0.250,0.324,0.619,0.616,0.509,0.137,0.587,0.661,0.842,0.676
1466.000,2.772,6.000,1.000,3.000,0.212,0.676,0.802,0.840,0.152,0.066,0.750,0.128,0.669,0.493
1168.000,2.000,6.000,1.000,3.000,0.255,0.362,0.860,0.897,0.290,0.168,0.771,0.397,0.932,0.789
1953.000,3.000,6.000,1.000,3.000,0.259,0.467,0.779,0.825,0.433,0.066,0.758,0.595,0.699,0.549
1866.000,3.000,6.000,1.000,3.000,0.278,0.533,0.791,0.811,0.328,0.076,0.706,0.410,0.842,0.662
1997.000,2.000,6.000,1.000,3.000,0.288,0.352,0.836,0.871,0.415,0.025,0.759,0.211,0.895,0.704
4673.000,3.000,7.000,1.000,3.000,0.283,0.505,0.766,0.808,0.254,0.147,0.744,0.708,0.835,0.690
514.000,2.389,6.000,1.000,3.000,0.283,0.419,0.815,0.811,0.326,0.157,0.664,0.909,0.910,0.718
844.000,3.000,6.000,1.000,3.000,0.198,0.562,0.764,0.722,0.290,0.132,0.562,0.760,0.805,0.620
311.000,3.000,6.000,1.000,3.000,0.250,0.524,0.789,0.845,0.221,0.081,0.783,0.284,0.624,0.592
